date,user_id,session_id,traffic_source,page,bounce,exit_page,conversion
2025-07-13 23:56:49.881976396,4970,24621,Referral,/,0,0,0
2025-07-14 00:23:02.676535308,2991,21334,Social,/,0,0,0
2025-07-14 00:49:15.471094219,2067,28174,Social,/signup,0,0,0
2025-07-14 01:15:28.265653131,4168,43653,Paid,/,0,1,0
2025-07-14 01:41:41.060212043,2577,46674,Organic,/blog,1,0,0
2025-07-14 02:07:53.854770955,2011,47260,Referral,/product,1,1,0
2025-07-14 02:34:06.649329866,3274,12073,Paid,/product,0,1,0
2025-07-14 03:00:19.443888778,1773,16269,Paid,/thank-you,0,0,0
2025-07-14 03:26:32.238447690,3726,27194,Paid,/,0,0,0
2025-07-14 03:52:45.033006602,4507,36811,Paid,/product,0,0,0
2025-07-14 04:18:57.827565514,2814,16841,Paid,/product,1,0,1
2025-07-14 04:45:10.622124425,3648,44800,Organic,/,0,0,0
2025-07-14 05:11:23.416683337,3426,19699,Referral,/pricing,0,1,1
2025-07-14 05:37:36.211242249,2201,20762,Paid,/product,0,0,0
2025-07-14 06:03:49.005801161,2450,49897,Paid,/blog,1,1,0
2025-07-14 06:30:01.800360072,4986,12147,Organic,/signup,1,0,1
2025-07-14 06:56:14.594918984,3756,43383,Organic,/pricing,1,0,0
2025-07-14 07:22:27.389477896,1306,43715,Organic,/,0,0,0
2025-07-14 07:48:40.184036808,1778,48445,Social,/blog,0,0,0
2025-07-14 08:14:52.978595720,3551,12013,Organic,/,0,0,0
2025-07-14 08:41:05.773154631,3315,30081,Referral,/blog,0,0,0
2025-07-14 09:07:18.567713543,4657,26874,Organic,/blog,0,0,0
2025-07-14 09:33:31.362272455,1007,47755,Organic,/,0,0,0
2025-07-14 09:59:44.156831367,4991,18733,Organic,/signup,0,0,0
2025-07-14 10:25:56.951390279,3555,19479,Organic,/checkout,1,0,0
2025-07-14 10:52:09.745949190,1475,19825,Social,/signup,0,1,0
2025-07-14 11:18:22.540508102,2320,31304,Referral,/product,0,0,1
2025-07-14 11:44:35.335067014,3211,45694,Social,/pricing,0,0,0
2025-07-14 12:10:48.129625926,1484,25635,Organic,/checkout,0,0,0
2025-07-14 12:37:00.924184837,4668,30760,Organic,/product,0,1,0
2025-07-14 13:03:13.718743749,4143,19490,Paid,/signup,0,0,0
2025-07-14 13:29:26.513302661,3614,31252,Referral,/,0,0,0
2025-07-14 13:55:39.307861573,1904,49754,Organic,/,0,0,1
2025-07-14 14:21:52.102420485,1558,16862,Social,/signup,0,0,0
2025-07-14 14:48:04.896979396,4982,14423,Paid,/signup,0,0,0
2025-07-14 15:14:17.691538308,2967,20450,Organic,/signup,0,0,1
2025-07-14 15:40:30.486097220,3285,44841,Paid,/checkout,0,0,1
2025-07-14 16:06:43.280656132,2127,32554,Organic,/,0,0,0
2025-07-14 16:32:56.075215043,2233,41826,Social,/,1,0,0
2025-07-14 16:59:08.869773955,3601,16825,Organic,/checkout,0,0,0
2025-07-14 17:25:21.664332867,3875,22454,Social,/,0,1,0
2025-07-14 17:51:34.458891779,1467,34251,Organic,/blog,1,0,0
2025-07-14 18:17:47.253450691,4525,30648,Referral,/pricing,1,1,0
2025-07-14 18:44:00.048009602,4339,34530,Organic,/,1,0,0
2025-07-14 19:10:12.842568514,3433,22516,Referral,/product,0,0,0
2025-07-14 19:36:25.637127426,3822,18558,Social,/pricing,0,0,0
2025-07-14 20:02:38.431686338,1847,18719,Referral,/signup,0,0,1
2025-07-14 20:28:51.226245250,3434,14886,Paid,/blog,0,0,0
2025-07-14 20:55:04.020804161,3924,38185,Social,/blog,1,0,0
2025-07-14 21:21:16.815363073,1258,47387,Organic,/pricing,0,0,0
2025-07-14 21:47:29.609921985,1282,31575,Organic,/product,1,0,0
2025-07-14 22:13:42.404480897,2649,49643,Paid,/,0,0,1
2025-07-14 22:39:55.199039808,2898,20100,Organic,/product,0,1,0
2025-07-14 23:06:07.993598720,1039,17856,Referral,/,1,0,0
2025-07-14 23:32:20.788157632,3533,48169,Organic,/,1,0,1
2025-07-14 23:58:33.582716544,3976,38804,Paid,/product,1,0,1
2025-07-15 00:24:46.377275456,3267,45790,Social,/product,1,0,0
2025-07-15 00:50:59.171834367,4200,40988,Paid,/,0,0,0
2025-07-15 01:17:11.966393279,2014,20912,Social,/pricing,0,0,0
2025-07-15 01:43:24.760952191,4071,48506,Organic,/pricing,1,0,0
2025-07-15 02:09:37.555511103,4591,32368,Paid,/,0,0,1
2025-07-15 02:35:50.350070014,1612,11770,Organic,/checkout,0,0,0
2025-07-15 03:02:03.144628926,3975,22305,Referral,/,0,0,0
2025-07-15 03:28:15.939187838,2915,19969,Social,/signup,0,0,0
2025-07-15 03:54:28.733746750,1687,22404,Referral,/,0,0,0
2025-07-15 04:20:41.528305662,4690,18989,Organic,/signup,1,1,0
2025-07-15 04:46:54.322864573,1612,45983,Organic,/,0,0,0
2025-07-15 05:13:07.117423485,3307,49462,Organic,/signup,0,0,0
2025-07-15 05:39:19.911982397,4037,29360,Organic,/product,1,0,1
2025-07-15 06:05:32.706541309,4013,30121,Organic,/blog,0,0,0
2025-07-15 06:31:45.501100221,3413,36287,Social,/product,1,0,0
2025-07-15 06:57:58.295659132,2781,44160,Organic,/,0,0,0
2025-07-15 07:24:11.090218044,2810,16789,Paid,/signup,1,0,0
2025-07-15 07:50:23.884776956,3591,37181,Referral,/,0,1,0
2025-07-15 08:16:36.679335868,3696,24385,Social,/checkout,0,0,0
2025-07-15 08:42:49.473894779,2547,27061,Organic,/,1,0,0
2025-07-15 09:09:02.268453691,2930,10105,Organic,/pricing,1,0,0
2025-07-15 09:35:15.063012603,3861,31137,Paid,/blog,0,0,0
2025-07-15 10:01:27.857571515,4958,44714,Organic,/product,1,0,0
2025-07-15 10:27:40.652130427,4087,15544,Social,/,0,0,0
2025-07-15 10:53:53.446689338,2152,23275,Organic,/signup,1,0,0
2025-07-15 11:20:06.241248250,1574,49753,Referral,/signup,0,0,0
2025-07-15 11:46:19.035807162,4180,44550,Social,/checkout,0,0,0
2025-07-15 12:12:31.830366074,2910,29641,Social,/product,0,0,0
2025-07-15 12:38:44.624924985,2012,16213,Organic,/pricing,0,0,0
2025-07-15 13:04:57.419483897,4604,24485,Organic,/product,0,0,0
2025-07-15 13:31:10.214042809,1669,25605,Social,/product,0,0,0
2025-07-15 13:57:23.008601721,1268,47637,Paid,/signup,0,0,0
2025-07-15 14:23:35.803160633,4233,30390,Organic,/product,0,0,0
2025-07-15 14:49:48.597719544,2283,19867,Organic,/product,0,1,0
2025-07-15 15:16:01.392278456,1923,13981,Organic,/product,1,0,0
2025-07-15 15:42:14.186837368,2125,19493,Social,/blog,0,1,0
2025-07-15 16:08:26.981396280,2529,15682,Organic,/checkout,1,0,0
2025-07-15 16:34:39.775955192,2758,15782,Paid,/blog,1,0,0
2025-07-15 17:00:52.570514103,2594,39799,Paid,/pricing,0,0,0
2025-07-15 17:27:05.365073015,1246,26984,Paid,/signup,1,0,1
2025-07-15 17:53:18.159631927,4711,32760,Referral,/blog,0,0,0
2025-07-15 18:19:30.954190839,4866,35993,Referral,/,0,0,0
2025-07-15 18:45:43.748749750,4908,11524,Paid,/,0,1,0
2025-07-15 19:11:56.543308662,2560,36120,Organic,/,0,0,0
2025-07-15 19:38:09.337867574,3178,10078,Paid,/pricing,1,1,0
2025-07-15 20:04:22.132426486,3400,45891,Social,/signup,0,0,0
2025-07-15 20:30:34.926985398,3243,35473,Paid,/product,0,1,0
2025-07-15 20:56:47.721544309,4864,49832,Social,/product,1,0,0
2025-07-15 21:23:00.516103221,2939,18417,Organic,/checkout,0,0,0
2025-07-15 21:49:13.310662133,1929,23362,Social,/signup,0,0,1
2025-07-15 22:15:26.105221045,4737,11209,Organic,/blog,0,1,0
2025-07-15 22:41:38.899779956,4453,47921,Social,/product,1,0,1
2025-07-15 23:07:51.694338868,4069,14898,Organic,/,1,0,0
2025-07-15 23:34:04.488897780,3692,28562,Social,/,0,0,0
2025-07-16 00:00:17.283456692,1226,20871,Organic,/,0,1,1
2025-07-16 00:26:30.078015604,3748,17610,Paid,/product,0,0,0
2025-07-16 00:52:42.872574515,4547,37382,Social,/pricing,0,0,0
2025-07-16 01:18:55.667133427,4548,25791,Organic,/,1,0,0
2025-07-16 01:45:08.461692339,1264,45312,Social,/,0,1,0
2025-07-16 02:11:21.256251251,2395,48290,Social,/,0,0,1
2025-07-16 02:37:34.050810163,4557,12370,Paid,/blog,1,0,0
2025-07-16 03:03:46.845369074,2457,29665,Organic,/blog,1,1,0
2025-07-16 03:29:59.639927986,1645,14710,Paid,/pricing,0,0,0
2025-07-16 03:56:12.434486898,3258,10328,Paid,/product,0,0,0
2025-07-16 04:22:25.229045810,4643,48347,Paid,/product,0,0,0
2025-07-16 04:48:38.023604721,4448,30612,Social,/,0,1,0
2025-07-16 05:14:50.818163633,2418,16794,Paid,/,0,0,0
2025-07-16 05:41:03.612722545,2473,42888,Organic,/signup,0,0,0
2025-07-16 06:07:16.407281457,3990,16749,Organic,/thank-you,1,1,0
2025-07-16 06:33:29.201840369,2387,30608,Organic,/blog,1,0,0
2025-07-16 06:59:41.996399280,2899,25450,Organic,/checkout,0,1,0
2025-07-16 07:25:54.790958192,3504,13675,Social,/blog,0,0,0
2025-07-16 07:52:07.585517104,3772,28460,Social,/,1,0,0
2025-07-16 08:18:20.380076016,4799,48411,Organic,/thank-you,1,0,0
2025-07-16 08:44:33.174634927,2249,21560,Referral,/,1,0,0
2025-07-16 09:10:45.969193839,1981,42463,Paid,/blog,0,0,0
2025-07-16 09:36:58.763752751,2154,41663,Referral,/product,0,0,0
2025-07-16 10:03:11.558311663,1587,13170,Social,/product,1,1,0
2025-07-16 10:29:24.352870575,1475,43123,Social,/blog,0,0,0
2025-07-16 10:55:37.147429486,2821,38810,Organic,/product,0,1,0
2025-07-16 11:21:49.941988398,1985,19718,Organic,/product,0,0,0
2025-07-16 11:48:02.736547310,4348,10028,Organic,/product,1,0,1
2025-07-16 12:14:15.531106222,3203,27397,Social,/product,0,1,0
2025-07-16 12:40:28.325665134,4831,12024,Organic,/checkout,1,0,1
2025-07-16 13:06:41.120224045,2241,48607,Social,/signup,0,1,0
2025-07-16 13:32:53.914782957,1189,23503,Organic,/pricing,1,0,0
2025-07-16 13:59:06.709341869,2440,20303,Social,/,0,0,0
2025-07-16 14:25:19.503900781,1980,27138,Organic,/signup,0,0,0
2025-07-16 14:51:32.298459692,2698,35345,Organic,/,1,0,0
2025-07-16 15:17:45.093018604,2715,39505,Organic,/,1,0,0
2025-07-16 15:43:57.887577516,3593,11906,Paid,/product,1,0,0
2025-07-16 16:10:10.682136428,1040,17961,Organic,/signup,0,0,0
2025-07-16 16:36:23.476695340,3354,36140,Social,/,0,0,0
2025-07-16 17:02:36.271254251,1942,22031,Organic,/,0,1,0
2025-07-16 17:28:49.065813163,1337,25128,Organic,/pricing,0,1,0
2025-07-16 17:55:01.860372075,2337,25663,Social,/product,1,0,0
2025-07-16 18:21:14.654930987,2098,44228,Organic,/pricing,0,0,0
2025-07-16 18:47:27.449489898,4000,25682,Referral,/pricing,0,0,0
2025-07-16 19:13:40.244048810,3326,25193,Referral,/product,0,0,1
2025-07-16 19:39:53.038607722,4247,38561,Organic,/,0,0,0
2025-07-16 20:06:05.833166634,1895,17766,Organic,/,1,1,0
2025-07-16 20:32:18.627725546,4733,39844,Organic,/signup,0,0,0
2025-07-16 20:58:31.422284457,3320,39432,Social,/signup,0,0,0
2025-07-16 21:24:44.216843369,3884,39504,Paid,/,1,1,0
2025-07-16 21:50:57.011402281,3667,47146,Social,/,0,0,0
2025-07-16 22:17:09.805961193,2674,30858,Social,/,0,1,1
2025-07-16 22:43:22.600520105,3909,13071,Organic,/blog,0,0,0
2025-07-16 23:09:35.395079016,4854,26939,Social,/blog,0,0,0
2025-07-16 23:35:48.189637928,4930,34931,Social,/product,0,1,1
2025-07-17 00:02:00.984196840,1930,11040,Paid,/blog,0,0,0
2025-07-17 00:28:13.778755752,1288,12686,Referral,/blog,0,0,0
2025-07-17 00:54:26.573314663,1723,22666,Social,/checkout,0,0,0
2025-07-17 01:20:39.367873575,3940,45321,Organic,/,0,0,0
2025-07-17 01:46:52.162432487,3319,11779,Paid,/,0,0,0
2025-07-17 02:13:04.956991399,2953,23186,Paid,/,1,0,0
2025-07-17 02:39:17.751550311,2089,26459,Organic,/signup,0,0,0
2025-07-17 03:05:30.546109222,1482,30710,Referral,/signup,1,0,0
2025-07-17 03:31:43.340668134,1935,32219,Organic,/pricing,0,0,0
2025-07-17 03:57:56.135227046,3295,15057,Social,/,0,0,0
2025-07-17 04:24:08.929785958,1155,28733,Paid,/product,0,0,0
2025-07-17 04:50:21.724344869,2070,29157,Organic,/product,1,0,0
2025-07-17 05:16:34.518903781,2958,45030,Referral,/pricing,0,0,1
2025-07-17 05:42:47.313462693,3501,29613,Referral,/product,0,0,0
2025-07-17 06:09:00.108021605,3248,27492,Paid,/,1,0,0
2025-07-17 06:35:12.902580517,2683,30746,Organic,/blog,1,0,1
2025-07-17 07:01:25.697139428,1123,15188,Organic,/product,0,0,0
2025-07-17 07:27:38.491698340,3048,39680,Organic,/pricing,1,1,1
2025-07-17 07:53:51.286257252,1967,47825,Organic,/,1,0,0
2025-07-17 08:20:04.080816164,4830,46766,Paid,/signup,0,0,0
2025-07-17 08:46:16.875375076,1854,18864,Referral,/pricing,0,0,0
2025-07-17 09:12:29.669933987,1639,46445,Paid,/checkout,0,0,0
2025-07-17 09:38:42.464492899,3238,15796,Referral,/pricing,0,0,0
2025-07-17 10:04:55.259051811,2602,49131,Social,/checkout,1,0,0
2025-07-17 10:31:08.053610723,3563,18123,Paid,/signup,0,0,0
2025-07-17 10:57:20.848169634,1441,18222,Referral,/pricing,0,1,0
2025-07-17 11:23:33.642728546,2944,34074,Paid,/checkout,1,0,0
2025-07-17 11:49:46.437287458,2838,39825,Referral,/product,0,1,0
2025-07-17 12:15:59.231846370,2829,46839,Organic,/product,1,0,0
2025-07-17 12:42:12.026405282,3190,12786,Organic,/,1,0,1
2025-07-17 13:08:24.820964193,4262,43638,Referral,/pricing,1,0,0
2025-07-17 13:34:37.615523105,1532,46964,Paid,/blog,1,0,0
2025-07-17 14:00:50.410082017,3274,35988,Referral,/signup,0,0,0
2025-07-17 14:27:03.204640929,2336,45507,Referral,/,0,1,0
2025-07-17 14:53:15.999199840,4700,43708,Organic,/product,0,0,0
2025-07-17 15:19:28.793758752,1948,43108,Paid,/,0,0,0
2025-07-17 15:45:41.588317664,4373,39715,Organic,/blog,0,0,0
2025-07-17 16:11:54.382876576,4725,33806,Social,/,0,0,0
2025-07-17 16:38:07.177435488,3019,46901,Social,/checkout,1,0,0
2025-07-17 17:04:19.971994399,1459,27043,Organic,/,1,0,0
2025-07-17 17:30:32.766553311,4472,20225,Paid,/product,0,0,0
2025-07-17 17:56:45.561112223,1550,19752,Social,/signup,0,0,0
2025-07-17 18:22:58.355671135,1392,13457,Organic,/pricing,0,0,0
2025-07-17 18:49:11.150230046,4938,19241,Social,/,1,1,0
2025-07-17 19:15:23.944788958,2787,10453,Social,/pricing,0,1,0
2025-07-17 19:41:36.739347870,1844,19896,Referral,/,0,0,0
2025-07-17 20:07:49.533906782,4278,31826,Organic,/thank-you,0,0,0
2025-07-17 20:34:02.328465694,3257,20976,Organic,/pricing,0,1,0
2025-07-17 21:00:15.123024605,2138,43586,Paid,/product,1,0,0
2025-07-17 21:26:27.917583517,4808,14868,Organic,/pricing,0,0,0
2025-07-17 21:52:40.712142429,1645,26396,Referral,/,0,0,0
2025-07-17 22:18:53.506701341,4322,41634,Organic,/signup,1,0,0
2025-07-17 22:45:06.301260253,3266,22171,Social,/checkout,1,1,0
2025-07-17 23:11:19.095819164,3454,34111,Paid,/signup,1,0,0
2025-07-17 23:37:31.890378076,2466,43688,Organic,/product,0,1,0
2025-07-18 00:03:44.684936988,4674,31304,Organic,/product,0,0,0
2025-07-18 00:29:57.479495900,2377,49243,Social,/,0,0,0
2025-07-18 00:56:10.274054811,3935,38253,Paid,/blog,0,1,0
2025-07-18 01:22:23.068613723,3605,40980,Organic,/pricing,0,1,0
2025-07-18 01:48:35.863172635,3597,12017,Referral,/pricing,0,0,0
2025-07-18 02:14:48.657731547,1141,17957,Organic,/checkout,0,0,0
2025-07-18 02:41:01.452290459,3659,14792,Paid,/,1,0,0
2025-07-18 03:07:14.246849370,1500,23237,Paid,/,0,0,0
2025-07-18 03:33:27.041408282,1839,26251,Organic,/,1,0,1
2025-07-18 03:59:39.835967194,3749,29252,Referral,/,0,0,0
2025-07-18 04:25:52.630526106,4618,20707,Organic,/,0,0,0
2025-07-18 04:52:05.425085017,2682,44206,Organic,/pricing,0,0,1
2025-07-18 05:18:18.219643929,2565,38740,Organic,/product,1,0,0
2025-07-18 05:44:31.014202841,3046,13543,Social,/,0,0,0
2025-07-18 06:10:43.808761753,4917,49111,Paid,/signup,1,0,0
2025-07-18 06:36:56.603320665,2530,45031,Social,/,0,0,0
2025-07-18 07:03:09.397879576,1595,10211,Organic,/blog,1,0,0
2025-07-18 07:29:22.192438488,2904,49795,Organic,/product,0,0,0
2025-07-18 07:55:34.986997400,1280,10331,Social,/pricing,1,0,0
2025-07-18 08:21:47.781556312,1423,33244,Organic,/checkout,0,0,0
2025-07-18 08:48:00.576115224,3903,18169,Referral,/,1,1,0
2025-07-18 09:14:13.370674135,1269,32104,Organic,/pricing,0,0,0
2025-07-18 09:40:26.165233047,1153,24591,Social,/signup,0,0,0
2025-07-18 10:06:38.959791959,3661,41711,Organic,/pricing,1,0,0
2025-07-18 10:32:51.754350871,2750,10727,Social,/product,0,0,0
2025-07-18 10:59:04.548909782,1661,31359,Organic,/product,0,1,0
2025-07-18 11:25:17.343468694,2967,46011,Organic,/blog,1,0,0
2025-07-18 11:51:30.138027606,1082,47863,Organic,/signup,0,1,0
2025-07-18 12:17:42.932586518,4693,32998,Organic,/,0,0,0
2025-07-18 12:43:55.727145430,3994,20929,Organic,/,0,0,0
2025-07-18 13:10:08.521704341,3946,24842,Paid,/product,1,0,0
2025-07-18 13:36:21.316263253,2449,33519,Paid,/,0,0,0
2025-07-18 14:02:34.110822165,2298,27393,Social,/product,0,1,0
2025-07-18 14:28:46.905381077,4784,44318,Social,/,1,0,1
2025-07-18 14:54:59.699939988,3331,18995,Social,/,1,0,1
2025-07-18 15:21:12.494498900,1979,38656,Paid,/,1,0,0
2025-07-18 15:47:25.289057812,3220,25567,Paid,/checkout,1,1,0
2025-07-18 16:13:38.083616724,4398,38840,Paid,/,0,0,0
2025-07-18 16:39:50.878175636,4789,33831,Social,/,0,0,0
2025-07-18 17:06:03.672734547,4134,23265,Organic,/,0,0,0
2025-07-18 17:32:16.467293459,4144,15424,Organic,/checkout,1,0,0
2025-07-18 17:58:29.261852371,3810,30625,Social,/signup,1,0,0
2025-07-18 18:24:42.056411283,2659,24086,Organic,/signup,1,0,0
2025-07-18 18:50:54.850970195,2398,39187,Referral,/,0,0,0
2025-07-18 19:17:07.645529106,1632,45929,Referral,/signup,0,1,0
2025-07-18 19:43:20.440088018,2531,30539,Organic,/product,0,1,0
2025-07-18 20:09:33.234646930,1786,35103,Organic,/product,0,0,0
2025-07-18 20:35:46.029205842,3990,37874,Paid,/pricing,1,0,0
2025-07-18 21:01:58.823764753,4059,19215,Social,/signup,0,1,0
2025-07-18 21:28:11.618323665,1397,49385,Organic,/signup,0,0,1
2025-07-18 21:54:24.412882577,2143,32044,Social,/signup,1,0,0
2025-07-18 22:20:37.207441489,1933,21926,Paid,/checkout,0,1,0
2025-07-18 22:46:50.002000401,2460,41501,Organic,/,0,0,0
2025-07-18 23:13:02.796559312,2852,39774,Organic,/product,0,0,0
2025-07-18 23:39:15.591118224,3723,35008,Social,/,1,0,0
2025-07-19 00:05:28.385677136,3983,27560,Organic,/signup,1,0,0
2025-07-19 00:31:41.180236048,3512,34340,Social,/,0,0,1
2025-07-19 00:57:53.974794959,1285,34976,Paid,/signup,0,0,0
2025-07-19 01:24:06.769353871,1264,37626,Paid,/product,0,0,0
2025-07-19 01:50:19.563912783,3367,42720,Referral,/product,0,1,0
2025-07-19 02:16:32.358471695,3720,45001,Referral,/,0,0,0
2025-07-19 02:42:45.153030607,4447,14700,Organic,/product,0,0,0
2025-07-19 03:08:57.947589518,3867,17860,Organic,/signup,0,0,1
2025-07-19 03:35:10.742148430,3136,17526,Social,/,1,0,0
2025-07-19 04:01:23.536707342,2677,48327,Paid,/product,0,0,0
2025-07-19 04:27:36.331266254,2226,49500,Organic,/,0,0,0
2025-07-19 04:53:49.125825166,1820,12513,Referral,/product,0,0,0
2025-07-19 05:20:01.920384077,2762,17830,Organic,/,0,0,0
2025-07-19 05:46:14.714942989,4048,24781,Organic,/product,0,0,0
2025-07-19 06:12:27.509501901,3381,17910,Organic,/signup,0,0,0
2025-07-19 06:38:40.304060813,3269,25847,Social,/product,1,0,0
2025-07-19 07:04:53.098619724,1040,15649,Social,/product,1,0,0
2025-07-19 07:31:05.893178636,2731,19120,Organic,/pricing,1,1,0
2025-07-19 07:57:18.687737548,1067,11951,Organic,/,0,1,0
2025-07-19 08:23:31.482296460,1987,20165,Organic,/product,1,0,0
2025-07-19 08:49:44.276855372,2799,24352,Social,/pricing,0,1,0
2025-07-19 09:15:57.071414283,3561,19746,Organic,/,1,0,0
2025-07-19 09:42:09.865973195,4944,38997,Referral,/blog,0,1,0
2025-07-19 10:08:22.660532107,4708,34183,Organic,/pricing,0,0,0
2025-07-19 10:34:35.455091019,4693,18804,Referral,/signup,0,0,0
2025-07-19 11:00:48.249649930,2621,37169,Organic,/checkout,1,0,0
2025-07-19 11:27:01.044208842,2655,10595,Social,/,1,0,0
2025-07-19 11:53:13.838767754,4198,39592,Organic,/product,1,0,0
2025-07-19 12:19:26.633326666,2278,30823,Organic,/product,0,0,0
2025-07-19 12:45:39.427885578,1694,15972,Referral,/,0,0,0
2025-07-19 13:11:52.222444489,4087,25882,Referral,/signup,1,0,0
2025-07-19 13:38:05.017003401,3524,10858,Paid,/signup,0,0,0
2025-07-19 14:04:17.811562313,2085,15519,Social,/pricing,1,0,0
2025-07-19 14:30:30.606121225,3928,33769,Paid,/pricing,0,1,0
2025-07-19 14:56:43.400680137,3479,35020,Referral,/,0,0,0
2025-07-19 15:22:56.195239048,2693,47085,Organic,/pricing,1,1,0
2025-07-19 15:49:08.989797960,3315,29838,Paid,/signup,0,1,0
2025-07-19 16:15:21.784356872,2058,22879,Paid,/pricing,1,0,0
2025-07-19 16:41:34.578915784,1778,43798,Organic,/product,0,0,0
2025-07-19 17:07:47.373474695,4647,34290,Referral,/blog,1,0,0
2025-07-19 17:34:00.168033607,1493,20255,Organic,/product,0,1,0
2025-07-19 18:00:12.962592519,2585,11447,Organic,/pricing,1,0,0
2025-07-19 18:26:25.757151431,2492,39195,Paid,/pricing,0,0,0
2025-07-19 18:52:38.551710343,2790,12850,Social,/product,0,0,0
2025-07-19 19:18:51.346269254,1660,38400,Organic,/blog,0,1,0
2025-07-19 19:45:04.140828166,2348,21953,Organic,/signup,1,0,0
2025-07-19 20:11:16.935387078,2327,33535,Referral,/,0,1,0
2025-07-19 20:37:29.729945990,2299,20000,Organic,/checkout,0,0,0
2025-07-19 21:03:42.524504901,4940,19503,Social,/pricing,1,0,0
2025-07-19 21:29:55.319063813,2986,25493,Social,/blog,0,0,0
2025-07-19 21:56:08.113622725,4755,14055,Paid,/signup,0,1,0
2025-07-19 22:22:20.908181637,4060,48170,Referral,/pricing,0,0,0
2025-07-19 22:48:33.702740549,3044,42408,Social,/signup,1,1,0
2025-07-19 23:14:46.497299460,4272,44440,Paid,/,0,0,0
2025-07-19 23:40:59.291858372,4516,38251,Paid,/,0,0,0
2025-07-20 00:07:12.086417284,2928,14532,Social,/blog,1,0,0
2025-07-20 00:33:24.880976196,2347,14924,Paid,/signup,1,0,1
2025-07-20 00:59:37.675535108,2058,22546,Referral,/signup,0,0,0
2025-07-20 01:25:50.470094019,1976,36579,Organic,/blog,1,1,0
2025-07-20 01:52:03.264652931,1481,16085,Organic,/pricing,1,1,0
2025-07-20 02:18:16.059211843,1727,22390,Organic,/product,0,0,0
2025-07-20 02:44:28.853770755,3527,23280,Organic,/thank-you,1,0,0
2025-07-20 03:10:41.648329666,4136,34118,Organic,/product,0,0,0
2025-07-20 03:36:54.442888578,2031,14864,Referral,/blog,0,1,0
2025-07-20 04:03:07.237447490,4372,43989,Social,/pricing,0,0,1
2025-07-20 04:29:20.032006402,1342,45628,Social,/blog,0,1,0
2025-07-20 04:55:32.826565314,4502,36849,Social,/product,0,0,1
2025-07-20 05:21:45.621124225,2447,37566,Social,/checkout,1,0,0
2025-07-20 05:47:58.415683137,3379,20702,Paid,/pricing,0,1,0
2025-07-20 06:14:11.210242049,3485,25385,Referral,/checkout,0,0,1
2025-07-20 06:40:24.004800961,4659,19336,Organic,/,0,0,0
2025-07-20 07:06:36.799359872,3221,41225,Referral,/pricing,1,1,0
2025-07-20 07:32:49.593918784,3606,46021,Social,/blog,0,0,0
2025-07-20 07:59:02.388477696,1526,13782,Organic,/blog,0,0,0
2025-07-20 08:25:15.183036608,2896,33341,Paid,/checkout,0,0,1
2025-07-20 08:51:27.977595520,1658,34094,Paid,/,1,0,0
2025-07-20 09:17:40.772154431,3073,33866,Organic,/,0,0,0
2025-07-20 09:43:53.566713343,1819,29049,Paid,/pricing,1,0,0
2025-07-20 10:10:06.361272255,3652,40992,Organic,/,0,0,0
2025-07-20 10:36:19.155831167,1405,24567,Organic,/thank-you,0,0,0
2025-07-20 11:02:31.950390079,3279,13513,Referral,/,0,0,0
2025-07-20 11:28:44.744948990,3580,23335,Social,/pricing,1,0,0
2025-07-20 11:54:57.539507902,4890,48590,Referral,/,0,0,0
2025-07-20 12:21:10.334066814,2573,24837,Social,/pricing,0,0,1
2025-07-20 12:47:23.128625726,2811,22122,Organic,/product,0,0,0
2025-07-20 13:13:35.923184637,1504,44840,Paid,/,0,0,0
2025-07-20 13:39:48.717743549,4740,41007,Social,/product,0,1,0
2025-07-20 14:06:01.512302461,1178,37684,Referral,/product,1,0,0
2025-07-20 14:32:14.306861373,1131,36393,Organic,/thank-you,0,0,0
2025-07-20 14:58:27.101420285,2846,32754,Referral,/,0,0,0
2025-07-20 15:24:39.895979196,2478,30799,Referral,/pricing,0,0,0
2025-07-20 15:50:52.690538108,3395,48727,Social,/thank-you,0,0,0
2025-07-20 16:17:05.485097020,3587,19107,Referral,/signup,0,1,0
2025-07-20 16:43:18.279655932,1771,15993,Organic,/thank-you,0,0,0
2025-07-20 17:09:31.074214843,2429,40805,Referral,/checkout,1,0,0
2025-07-20 17:35:43.868773755,3123,38114,Social,/pricing,0,0,0
2025-07-20 18:01:56.663332667,1578,47789,Organic,/blog,1,0,0
2025-07-20 18:28:09.457891579,3901,26138,Referral,/,0,0,0
2025-07-20 18:54:22.252450491,2515,19190,Paid,/product,0,0,1
2025-07-20 19:20:35.047009402,1193,36723,Paid,/signup,1,0,0
2025-07-20 19:46:47.841568314,3007,22886,Paid,/pricing,1,0,0
2025-07-20 20:13:00.636127226,2185,26779,Organic,/blog,0,0,0
2025-07-20 20:39:13.430686138,3394,38174,Paid,/blog,0,0,0
2025-07-20 21:05:26.225245050,3998,39086,Social,/product,0,0,0
2025-07-20 21:31:39.019803961,2384,27322,Organic,/signup,0,1,1
2025-07-20 21:57:51.814362873,2792,45278,Organic,/pricing,0,0,0
2025-07-20 22:24:04.608921785,4655,28033,Organic,/,1,1,1
2025-07-20 22:50:17.403480697,2110,30074,Paid,/signup,0,0,0
2025-07-20 23:16:30.198039608,4333,13435,Social,/product,0,0,0
2025-07-20 23:42:42.992598520,3261,45969,Social,/signup,0,0,0
